,date,entity,classification,softmax,article_count
10090,2024-09-22,ALL,NEUTRAL,"{'positive': 0.0018210115085821599, 'neutral': 0.9887816905975342, 'negative': 0.009397312707733363}",2
10091,2024-09-22,ARE,NEUTRAL,"{'positive': 0.008443720254929673, 'neutral': 0.6822180136019348, 'negative': 0.30933825446059054}",6
10092,2024-09-22,COST,NEUTRAL,"{'positive': 0.05289695970714092, 'neutral': 0.7268796861171722, 'negative': 0.22022335976362228}",1
10093,2024-09-22,HAS,NEUTRAL,"{'positive': 0.009680381751468762, 'neutral': 0.884503859702987, 'negative': 0.10581576497682943}",6
10094,2024-09-22,IT,NEUTRAL,"{'positive': 0.01723156198171656, 'neutral': 0.6887079115509503, 'negative': 0.2940605355712073}",6
10095,2024-09-22,LOW,NEUTRAL,"{'positive': 0.3149183541536331, 'neutral': 0.6406359076499939, 'negative': 0.04444580152630806}",1
10096,2024-09-22,MET,NEUTRAL,"{'positive': 0.20510731433751062, 'neutral': 0.6760978549718857, 'negative': 0.11879485240206122}",1
10097,2024-09-22,NOW,NEUTRAL,"{'positive': 0.4375603099664052, 'neutral': 0.5586029887199402, 'negative': 0.0038367086866249642}",1
10098,2024-09-22,ON,NEUTRAL,"{'positive': 0.01466502196652627, 'neutral': 0.8358617659639269, 'negative': 0.14947320145159335}",6
10099,2024-09-22,PM,NEUTRAL,"{'positive': 0.0015333005576394498, 'neutral': 0.9759165346622467, 'negative': 0.022550168447196484}",1
10100,2024-09-22,PSX,NEUTRAL,"{'positive': 0.0017851052689366043, 'neutral': 0.9478471279144287, 'negative': 0.05036780587397516}",1
10101,2024-09-22,RE,NEUTRAL,"{'positive': 0.0007624302379554138, 'neutral': 0.9928744733333588, 'negative': 0.006363145657815039}",2
10102,2024-09-22,SEE,NEUTRAL,"{'positive': 0.09316433525721854, 'neutral': 0.6454284017284712, 'negative': 0.2614072491414845}",2
10103,2024-09-22,SO,NEUTRAL,"{'positive': 0.009924434684216976, 'neutral': 0.9891040444374084, 'negative': 0.0009715354768559337}",1
10104,2024-09-22,TGT,NEUTRAL,"{'positive': 0.0025602582221229873, 'neutral': 0.9962926109631857, 'negative': 0.0011471254595865805}",1
10105,2024-09-23,A,NEUTRAL,"{'positive': 0.05894815652109324, 'neutral': 0.8478626275608697, 'negative': 0.09318921596836563}",20
10106,2024-09-23,AAPL,NEUTRAL,"{'positive': 0.005621090531349182, 'neutral': 0.9854723811149597, 'negative': 0.008906593546271324}",1
10107,2024-09-23,ALL,NEUTRAL,"{'positive': 0.001748443435644731, 'neutral': 0.9893655826648076, 'negative': 0.008885940856998786}",2
10108,2024-09-23,AMZN,NEUTRAL,"{'positive': 0.0021414479706436396, 'neutral': 0.9899585843086243, 'negative': 0.0078999362885952}",1
10109,2024-09-23,APP,NEUTRAL,"{'positive': 0.005817330034915358, 'neutral': 0.9934701174497604, 'negative': 0.0007125893316697329}",1
10110,2024-09-23,ARE,NEUTRAL,"{'positive': 0.021501559926372312, 'neutral': 0.6671251053184077, 'negative': 0.3113733378865905}",11
10111,2024-09-23,BX,NEUTRAL,"{'positive': 0.13907631183974445, 'neutral': 0.7623904347419739, 'negative': 0.09853321727132425}",1
10112,2024-09-23,C,NEUTRAL,"{'positive': 0.003929149825125933, 'neutral': 0.9947730600833893, 'negative': 0.001297865528613329}",1
10113,2024-09-23,COST,NEGATIVE,"{'positive': 0.062062785029411316, 'neutral': 0.3539026081562042, 'negative': 0.5840346217155457}",1
10114,2024-09-23,D,NEUTRAL,"{'positive': 0.020815756171941757, 'neutral': 0.8760488927364349, 'negative': 0.10313539952039719}",1
10115,2024-09-23,DE,NEGATIVE,"{'positive': 0.0010910567361861467, 'neutral': 0.03447476029396057, 'negative': 0.9644341766834259}",1
10116,2024-09-23,HAS,NEUTRAL,"{'positive': 0.2221655387937047, 'neutral': 0.5825965884602495, 'negative': 0.1952378678160075}",9
10117,2024-09-23,IT,NEUTRAL,"{'positive': 0.015088504872155946, 'neutral': 0.9443254635856674, 'negative': 0.040586035125893836}",15
10118,2024-09-23,KEY,NEUTRAL,"{'positive': 0.0007558967627119273, 'neutral': 0.998788595199585, 'negative': 0.0004555462073767558}",1
10119,2024-09-23,META,NEUTRAL,"{'positive': 0.001459683378925547, 'neutral': 0.5680489428341389, 'negative': 0.43049141741357744}",1
10120,2024-09-23,NOW,NEUTRAL,"{'positive': 0.11087400585529394, 'neutral': 0.6240920386626385, 'negative': 0.2650339752047633}",4
10121,2024-09-23,ON,NEUTRAL,"{'positive': 0.027248344417211908, 'neutral': 0.7921608118724319, 'negative': 0.18059084077306828}",17
10122,2024-09-23,RE,NEUTRAL,"{'positive': 0.002046938616937647, 'neutral': 0.9963539938131968, 'negative': 0.001599075262978052}",3
10123,2024-09-23,SEE,NEGATIVE,"{'positive': 0.044101000705268234, 'neutral': 0.44884802216256503, 'negative': 0.5070509728975594}",2
10124,2024-09-23,SO,NEUTRAL,"{'positive': 0.008938038256019354, 'neutral': 0.9903507232666016, 'negative': 0.0007112731109373271}",1
10125,2024-09-23,TGT,NEUTRAL,"{'positive': 0.004295066464692354, 'neutral': 0.9938122928142548, 'negative': 0.001892617535001288}",3
10126,2024-09-24,A,NEUTRAL,"{'positive': 0.031983615541883476, 'neutral': 0.8483628892995827, 'negative': 0.11965348772520217}",16
10127,2024-09-24,ALL,NEUTRAL,"{'positive': 0.0038194182173659406, 'neutral': 0.9955882065825992, 'negative': 0.0005923554563196376}",3
10128,2024-09-24,ARE,NEUTRAL,"{'positive': 0.13576373723702057, 'neutral': 0.6761639029994883, 'negative': 0.1880723451769747}",9
10129,2024-09-24,BA,NEUTRAL,"{'positive': 0.004597203795856331, 'neutral': 0.7699558809399605, 'negative': 0.22544692698866128}",2
10130,2024-09-24,COST,NEGATIVE,"{'positive': 0.208655446767807, 'neutral': 0.359324648976326, 'negative': 0.4320199191570282}",1
10131,2024-09-24,CRWD,NEUTRAL,"{'positive': 0.002133131492882967, 'neutral': 0.9575691521167755, 'negative': 0.040297769010066986}",1
10132,2024-09-24,DIS,NEUTRAL,"{'positive': 0.002585531445220113, 'neutral': 0.9966470897197723, 'negative': 0.0007674421940464526}",1
10133,2024-09-24,HAS,NEUTRAL,"{'positive': 0.0977011835832936, 'neutral': 0.8587222774359915, 'negative': 0.04357653418909444}",10
10134,2024-09-24,IT,NEUTRAL,"{'positive': 0.07713528179193387, 'neutral': 0.7839904386978342, 'negative': 0.13887427746725942}",15
10135,2024-09-24,NOW,NEUTRAL,"{'positive': 0.10308218087690572, 'neutral': 0.6424407324016405, 'negative': 0.25447706735964554}",4
10136,2024-09-24,NVDA,POSITIVE,"{'positive': 0.9755725860595703, 'neutral': 0.02203606441617012, 'negative': 0.0023914705961942673}",1
10137,2024-09-24,O,NEUTRAL,"{'positive': 0.0008805796678643674, 'neutral': 0.9477369487285614, 'negative': 0.05138247087597847}",2
10138,2024-09-24,ON,NEUTRAL,"{'positive': 0.024673081258718768, 'neutral': 0.8191487146446166, 'negative': 0.15617820289486053}",12
10139,2024-09-24,SO,NEUTRAL,"{'positive': 0.000853191246278584, 'neutral': 0.9989561438560486, 'negative': 0.00019066485401708633}",1
10140,2024-09-24,TECH,NEGATIVE,"{'positive': 0.002010426134802401, 'neutral': 0.2332385554909706, 'negative': 0.7647510468959808}",1
10141,2024-09-24,TGT,NEGATIVE,"{'positive': 0.11613125967560337, 'neutral': 0.23513740747002884, 'negative': 0.6487313273129984}",5
10142,2024-09-24,V,NEUTRAL,"{'positive': 0.004085682798177004, 'neutral': 0.5632697145144144, 'negative': 0.4326446056365967}",1
10143,2024-09-25,A,NEUTRAL,"{'positive': 0.045907073934393666, 'neutral': 0.8462265640662383, 'negative': 0.10786635796478664}",17
10144,2024-09-25,ALL,NEUTRAL,"{'positive': 0.001621871313545853, 'neutral': 0.9959311187267303, 'negative': 0.002447038837999571}",2
10145,2024-09-25,AMZN,NEUTRAL,"{'positive': 0.00230521180977424, 'neutral': 0.995458165804545, 'negative': 0.0022365926609685025}",1
10146,2024-09-25,ARE,NEUTRAL,"{'positive': 0.010182843382440127, 'neutral': 0.8556611434453063, 'negative': 0.13415601143559022}",6
10147,2024-09-25,BA,NEGATIVE,"{'positive': 0.0005021325705456547, 'neutral': 0.49002945629763417, 'negative': 0.509468415286392}",1
10148,2024-09-25,BX,NEUTRAL,"{'positive': 0.06805313983932137, 'neutral': 0.8448834598064423, 'negative': 0.08706339122727513}",1
10149,2024-09-25,COST,NEUTRAL,"{'positive': 0.049494801477218665, 'neutral': 0.7378131104633212, 'negative': 0.21269207696119943}",3
10150,2024-09-25,DE,NEUTRAL,"{'positive': 0.001991195953451097, 'neutral': 0.946608155965805, 'negative': 0.051400668919086456}",1
10151,2024-09-25,F,NEUTRAL,"{'positive': 0.004800836089998484, 'neutral': 0.9434875249862671, 'negative': 0.05171166275977157}",1
10152,2024-09-25,HAS,NEUTRAL,"{'positive': 0.22339106498260525, 'neutral': 0.7509621221939461, 'negative': 0.025646812829438717}",11
10153,2024-09-25,HOOD,NEGATIVE,"{'positive': 0.0014947967720218003, 'neutral': 0.4870377564802766, 'negative': 0.5114673906937242}",1
10154,2024-09-25,IT,NEUTRAL,"{'positive': 0.07773360708137285, 'neutral': 0.7700582827923812, 'negative': 0.15220810435096085}",12
10155,2024-09-25,KO,NEUTRAL,"{'positive': 0.003183386754244566, 'neutral': 0.9888018369674683, 'negative': 0.00801476463675499}",1
10156,2024-09-25,LOW,NEUTRAL,"{'positive': 0.0028942267623885223, 'neutral': 0.49892530949243036, 'negative': 0.4981804572744295}",2
10157,2024-09-25,META,NEUTRAL,"{'positive': 0.003930534384298054, 'neutral': 0.9716185439716686, 'negative': 0.024450902726543558}",1
10158,2024-09-25,MRNA,NEUTRAL,"{'positive': 0.0063891278696246445, 'neutral': 0.9915199279785156, 'negative': 0.002090958651388064}",1
10159,2024-09-25,NOW,NEUTRAL,"{'positive': 0.33276900433702394, 'neutral': 0.6187307538154224, 'negative': 0.04850025338237174}",3
10160,2024-09-25,ON,NEUTRAL,"{'positive': 0.0785497445146191, 'neutral': 0.8246379882511164, 'negative': 0.09681225837091915}",15
10161,2024-09-25,PFE,NEUTRAL,"{'positive': 0.11585170931648463, 'neutral': 0.803796348720789, 'negative': 0.08035193982068449}",1
10162,2024-09-25,TGT,NEUTRAL,"{'positive': 0.08263402820254366, 'neutral': 0.6340921928485235, 'negative': 0.28327379836700856}",3
10163,2024-09-25,UBER,NEUTRAL,"{'positive': 0.035056278109550476, 'neutral': 0.9640551209449768, 'negative': 0.0008885718416422606}",1
10164,2024-09-26,A,NEUTRAL,"{'positive': 0.03412728042036112, 'neutral': 0.8247655678380295, 'negative': 0.14110715267043267}",20
10165,2024-09-26,ALL,NEUTRAL,"{'positive': 0.0011953087232541293, 'neutral': 0.937760204076767, 'negative': 0.0610444915946573}",2
10166,2024-09-26,AMZN,NEUTRAL,"{'positive': 0.07201263962567529, 'neutral': 0.679668893868273, 'negative': 0.24831848831275816}",1
10167,2024-09-26,ARE,NEUTRAL,"{'positive': 0.0035104343163159988, 'neutral': 0.8818358762396706, 'negative': 0.11465368256095744}",6
10168,2024-09-26,HAS,NEUTRAL,"{'positive': 0.18607319026900868, 'neutral': 0.6694478457473452, 'negative': 0.1444789576578316}",15
10169,2024-09-26,IT,NEUTRAL,"{'positive': 0.03162141706175975, 'neutral': 0.6781880711173569, 'negative': 0.29019051231094717}",19
10170,2024-09-26,META,NEUTRAL,"{'positive': 0.02076691219190252, 'neutral': 0.5014344230294228, 'negative': 0.47779868863290176}",2
10171,2024-09-26,NOW,NEUTRAL,"{'positive': 0.0007048406114336103, 'neutral': 0.9973548352718353, 'negative': 0.0019403219921514392}",1
10172,2024-09-26,ON,NEUTRAL,"{'positive': 0.1498515339751155, 'neutral': 0.6137539972913348, 'negative': 0.23639446124598298}",12
10173,2024-09-26,RE,NEUTRAL,"{'positive': 0.0037929704412817955, 'neutral': 0.9958223104476929, 'negative': 0.0003847250482067466}",1
10174,2024-09-26,SBUX,NEUTRAL,"{'positive': 0.193242167821154, 'neutral': 0.6524383723735809, 'negative': 0.15431947744218633}",1
10175,2024-09-26,SO,NEUTRAL,"{'positive': 0.00222636470280122, 'neutral': 0.995593310892582, 'negative': 0.002180329931070446}",4
10176,2024-09-26,TECH,NEGATIVE,"{'positive': 0.0020112647907808423, 'neutral': 0.23300935328006744, 'negative': 0.7649794220924377}",1
10177,2024-09-26,TGT,NEUTRAL,"{'positive': 0.004210824767748514, 'neutral': 0.717658224205176, 'negative': 0.2781309546747555}",2
10178,2024-09-27,A,NEUTRAL,"{'positive': 0.14601542785504779, 'neutral': 0.7516559717398511, 'negative': 0.10232859929847636}",16
10179,2024-09-27,ALL,NEUTRAL,"{'positive': 0.003957906963478308, 'neutral': 0.9939552173018456, 'negative': 0.0020868754691036884}",4
10180,2024-09-27,AMZN,NEUTRAL,"{'positive': 0.0021533025428652763, 'neutral': 0.9899818301200867, 'negative': 0.007864863611757755}",1
10181,2024-09-27,ARE,NEUTRAL,"{'positive': 0.021590935576537122, 'neutral': 0.9206668793209015, 'negative': 0.05774219400722474}",7
10182,2024-09-27,HAS,NEUTRAL,"{'positive': 0.004468751630285458, 'neutral': 0.7712910298732194, 'negative': 0.2242402059641829}",10
10183,2024-09-27,IT,NEUTRAL,"{'positive': 0.010936609068913345, 'neutral': 0.9073789115125731, 'negative': 0.08168448923948222}",12
10184,2024-09-27,K,NEUTRAL,"{'positive': 0.49524039030075073, 'neutral': 0.5033259590466818, 'negative': 0.0014336811533818643}",1
10185,2024-09-27,MET,NEUTRAL,"{'positive': 0.0010767286294139922, 'neutral': 0.9941764175891876, 'negative': 0.004746831342345104}",1
10186,2024-09-27,NOW,NEUTRAL,"{'positive': 0.005135096231242642, 'neutral': 0.766113355755806, 'negative': 0.22875161279807799}",2
10187,2024-09-27,ON,NEUTRAL,"{'positive': 0.2119767246221789, 'neutral': 0.740779949628955, 'negative': 0.047243319638119646}",15
10188,2024-09-27,RE,NEUTRAL,"{'positive': 0.0038079529767856, 'neutral': 0.7234258055686951, 'negative': 0.27276624215301126}",2
10189,2024-09-27,ROST,NEUTRAL,"{'positive': 0.017859147395938635, 'neutral': 0.8425264477729797, 'negative': 0.13961441768333316}",1
10190,2024-09-27,SEE,NEGATIVE,"{'positive': 0.001374490753126641, 'neutral': 0.3320019169671771, 'negative': 0.6666236400293807}",1
10191,2024-09-27,SO,NEUTRAL,"{'positive': 0.001793823903426528, 'neutral': 0.9885348677635193, 'negative': 0.009671386331319809}",1
10192,2024-09-27,TECH,POSITIVE,"{'positive': 0.9300894737243652, 'neutral': 0.017754241824150085, 'negative': 0.052156347781419754}",1
10193,2024-09-27,TGT,NEUTRAL,"{'positive': 0.003035314497537911, 'neutral': 0.9093666672706604, 'negative': 0.08759803076585133}",3
10194,2024-09-27,TSLA,NEUTRAL,"{'positive': 0.24449246131553082, 'neutral': 0.6395827857777476, 'negative': 0.1159247441610205}",2
10195,2024-09-28,A,NEUTRAL,"{'positive': 0.05157214868388671, 'neutral': 0.8294055118125345, 'negative': 0.11902234904154942}",6
10196,2024-09-28,ALL,NEUTRAL,"{'positive': 0.011192437465069816, 'neutral': 0.9866223782300949, 'negative': 0.0021851760102435946}",2
10197,2024-09-28,ARE,NEUTRAL,"{'positive': 0.009276137865526835, 'neutral': 0.6322647087896863, 'negative': 0.3584591597076117}",4
10198,2024-09-28,BA,NEGATIVE,"{'positive': 0.00033002474810928106, 'neutral': 0.0005410632293205708, 'negative': 0.9991288781166077}",1
10199,2024-09-28,HAS,NEUTRAL,"{'positive': 0.005076322578437005, 'neutral': 0.9905969003836314, 'negative': 0.004326761084181878}",3
10200,2024-09-28,IT,NEUTRAL,"{'positive': 0.025693030228527883, 'neutral': 0.9701078553994497, 'negative': 0.0041990826216836774}",3
10201,2024-09-28,META,NEUTRAL,"{'positive': 0.009325990246401893, 'neutral': 0.5650241259071562, 'negative': 0.42564988691204536}",1
10202,2024-09-28,ON,NEUTRAL,"{'positive': 0.014284666503469148, 'neutral': 0.8197664429744085, 'negative': 0.1659488768627246}",5
10203,2024-09-28,PM,NEUTRAL,"{'positive': 0.0015360238030552864, 'neutral': 0.9758985936641693, 'negative': 0.0225654449313879}",1
10204,2024-09-28,TGT,NEGATIVE,"{'positive': 0.0020327004604041576, 'neutral': 0.05774679034948349, 'negative': 0.9402205348014832}",1
10205,2024-09-29,A,NEUTRAL,"{'positive': 0.04684006336906876, 'neutral': 0.8107655687906434, 'negative': 0.14239436648740944}",9
10206,2024-09-29,ALL,NEUTRAL,"{'positive': 0.0006375173688866198, 'neutral': 0.9988820552825928, 'negative': 0.000480379254440777}",1
10207,2024-09-29,ARE,NEUTRAL,"{'positive': 0.18826680753328318, 'neutral': 0.7726125572290684, 'negative': 0.03912064445547811}",3
10208,2024-09-29,HAS,NEUTRAL,"{'positive': 0.014755381079700123, 'neutral': 0.7015812944991062, 'negative': 0.2836633209786594}",7
10209,2024-09-29,IT,NEUTRAL,"{'positive': 0.02066086012766593, 'neutral': 0.6893051130917027, 'negative': 0.2900340162430889}",8
10210,2024-09-29,LOW,NEGATIVE,"{'positive': 0.0013827794464305043, 'neutral': 0.003377588465809822, 'negative': 0.9952396154403687}",1
10211,2024-09-29,ON,NEUTRAL,"{'positive': 0.030056748838761034, 'neutral': 0.8271092236675576, 'negative': 0.14283403183429993}",8
10212,2024-09-29,PSX,NEUTRAL,"{'positive': 0.0008972727227956057, 'neutral': 0.998107373714447, 'negative': 0.0009953570261131972}",1
10213,2024-09-29,RE,NEUTRAL,"{'positive': 0.0038201562128961086, 'neutral': 0.9957926273345947, 'negative': 0.0003871722146868706}",1
10214,2024-09-29,SEE,NEUTRAL,"{'positive': 0.007455850336035448, 'neutral': 0.9895828600440706, 'negative': 0.0029612860234919935}",2
10215,2024-09-29,TGT,NEGATIVE,"{'positive': 0.06347289506811649, 'neutral': 0.4359307298436761, 'negative': 0.5005963817238808}",2
10216,2024-09-29,WELL,NEUTRAL,"{'positive': 0.0005434370250441134, 'neutral': 0.9877027273178101, 'negative': 0.011753839906305075}",1
10217,2024-09-30,A,NEUTRAL,"{'positive': 0.0747745670817789, 'neutral': 0.7607648376490924, 'negative': 0.16446059439157554}",16
10218,2024-09-30,AAPL,NEUTRAL,"{'positive': 0.013370052600900332, 'neutral': 0.9842140873273214, 'negative': 0.002415879008670648}",1
10219,2024-09-30,ALL,NEUTRAL,"{'positive': 0.02083561383187771, 'neutral': 0.977314293384552, 'negative': 0.001850070315413177}",1
10220,2024-09-30,ARE,NEUTRAL,"{'positive': 0.03201340664270988, 'neutral': 0.6610200636682012, 'negative': 0.3069665296661783}",8
10221,2024-09-30,CHRW,NEUTRAL,"{'positive': 0.0014719161437824369, 'neutral': 0.95184805393219, 'negative': 0.0466800270602107}",1
10222,2024-09-30,COST,NEUTRAL,"{'positive': 0.0070133451372385025, 'neutral': 0.6043365895748138, 'negative': 0.3886500746011734}",1
10223,2024-09-30,D,NEUTRAL,"{'positive': 0.24315248429775238, 'neutral': 0.5554076830546061, 'negative': 0.20143980284531912}",1
10224,2024-09-30,HAS,NEUTRAL,"{'positive': 0.03999711226173877, 'neutral': 0.7941737118516101, 'negative': 0.1658291659483011}",9
10225,2024-09-30,IT,NEUTRAL,"{'positive': 0.010205043179069033, 'neutral': 0.7681985590973015, 'negative': 0.22159641358316765}",13
10226,2024-09-30,JPM,NEUTRAL,"{'positive': 0.0008407887071371078, 'neutral': 0.5013796910643578, 'negative': 0.49777953140437603}",1
10227,2024-09-30,NFLX,NEUTRAL,"{'positive': 0.0007266559405252337, 'neutral': 0.9983376860618591, 'negative': 0.0009357046510558575}",1
10228,2024-09-30,NOW,NEUTRAL,"{'positive': 0.00659670556584994, 'neutral': 0.6532461812098821, 'negative': 0.340157096225044}",3
10229,2024-09-30,ON,NEUTRAL,"{'positive': 0.03274562137074228, 'neutral': 0.8496645060812036, 'negative': 0.11758988419314324}",14
10230,2024-09-30,PM,NEUTRAL,"{'positive': 0.0009792024890581767, 'neutral': 0.9987361629803976, 'negative': 0.00028463446263534326}",1
10231,2024-09-30,RE,NEUTRAL,"{'positive': 0.041988998501827676, 'neutral': 0.9236889396395002, 'negative': 0.034322079054878225}",1
10232,2024-09-30,SEE,NEUTRAL,"{'positive': 0.0011254557092407985, 'neutral': 0.9959793090820312, 'negative': 0.0028952412789554466}",1
10233,2024-09-30,SO,NEUTRAL,"{'positive': 0.0005121314898133278, 'neutral': 0.9801326990127563, 'negative': 0.0193551704287529}",1
10234,2024-09-30,TGT,NEGATIVE,"{'positive': 0.0019747012411244214, 'neutral': 0.21361710938314596, 'negative': 0.7844081822161872}",2
10235,2024-10-01,A,NEUTRAL,"{'positive': 0.14064153492455062, 'neutral': 0.7245352181543792, 'negative': 0.13482324573211268}",15
10236,2024-10-01,ALL,NEUTRAL,"{'positive': 0.11050731390714645, 'neutral': 0.8234611809253692, 'negative': 0.06603149332222528}",2
